MON,DAY,YEAR,HR,MIN,TMZN,TMPF,RELH,SKNT,GUST,DRCT,QFLG,PREC,SINT,PEAK,PDIR,VOLT,DWPF
4,3,2012, 16,41,HST, 80.0,57,7.0,16.0,160,2,5.91,,16,148,13.50,63.4
4,3,2012, 17,41,HST, 78.0,55,8.0,13.0,150,2,5.91,,13,148,13.90,60.5
4,3,2012, 18,41,HST, 76.0,66,6.0,12.0,144,2,5.91,,12,153,13.10,63.8
4,3,2012, 19,41,HST, 76.0,70,3.0,9.0,114,2,5.91,,9,133,12.90,65.5
4,3,2012, 20,41,HST, 75.0,69,5.0,10.0,35,2,5.91,,10,79,12.90,64.1
4,3,2012, 21,41,HST, 74.0,74,3.0,7.0,21,2,5.91,,7,44,12.80,65.2
4,3,2012, 22,41,HST, 72.0,78,1.0,5.0,10,2,5.91,,5,32,12.80,64.8
4,3,2012, 23,41,HST, 72.0,79,1.0,5.0,359,2,5.91,,5,328,12.80,65.1
4,4,2012, 0,41,HST, 71.0,78,0.0,2.0,325,2,5.91,,2,21,12.80,63.8
4,4,2012, 1,41,HST, 71.0,80,1.0,5.0,322,2,5.91,,5,11,12.80,64.5
4,4,2012, 2,41,HST, 71.0,80,0.0,1.0,334,2,5.91,,1,304,12.80,64.5
4,4,2012, 3,41,HST, 70.0,86,1.0,5.0,0,2,5.91,,5,28,12.80,65.6
4,4,2012, 4,41,HST, 70.0,84,0.0,5.0,329,2,5.91,,5,21,12.80,64.9
4,4,2012, 5,41,HST, 68.0,90,0.0,3.0,301,2,5.91,,3,32,12.70,65.0
4,4,2012, 6,41,HST, 66.0,92,0.0,0.0,,2,5.91,,0,0,12.70,63.6
4,4,2012, 7,41,HST, 75.0,85,1.0,2.0,21,2,5.91,,2,27,13.40,70.2
4,4,2012, 8,41,HST, 78.0,66,1.0,5.0,28,2,5.91,,5,14,13.80,65.7
4,4,2012, 9,41,HST, 78.0,66,2.0,7.0,69,2,5.91,,7,67,13.80,65.7
4,4,2012, 10,41,HST, 80.0,60,2.0,6.0,87,2,5.91,,6,72,13.60,64.8
4,4,2012, 11,41,HST, 81.0,59,10.0,15.0,75,2,5.91,,15,82,13.50,65.3
4,4,2012, 12,41,HST, 81.0,63,6.0,14.0,73,2,5.91,,14,71,13.70,67.2
4,4,2012, 13,41,HST, 79.0,61,11.0,16.0,130,2,5.91,,16,121,13.90,64.4
4,4,2012, 14,41,HST, 79.0,62,6.0,15.0,149,2,5.91,,15,131,13.50,64.8
4,4,2012, 15,41,HST, 78.0,62,6.0,13.0,152,2,5.91,,13,141,13.60,63.9
4,4,2012, 16,41,HST, 77.0,71,8.0,14.0,129,2,5.91,,14,152,14.30,66.9
4,4,2012, 17,41,HST, 78.0,69,6.0,16.0,87,2,5.91,,16,142,14.30,67.0
4,4,2012, 18,41,HST, 76.0,72,3.0,10.0,67,2,5.91,,10,91,13.10,66.3
4,4,2012, 19,41,HST, 75.0,75,1.0,7.0,59,2,5.91,,7,53,12.90,66.5
4,4,2012, 20,41,HST, 75.0,75,1.0,6.0,7,2,5.91,,6,58,12.90,66.5
4,4,2012, 21,41,HST, 74.0,76,1.0,7.0,7,2,5.91,,7,22,12.80,65.9
4,4,2012, 22,41,HST, 71.0,80,1.0,5.0,287,2,5.91,,5,21,12.80,64.5
4,4,2012, 23,41,HST, 72.0,79,1.0,1.0,331,2,5.91,,1,296,12.80,65.1
4,5,2012, 0,41,HST, 72.0,80,1.0,5.0,4,2,5.91,,5,2,12.80,65.5
4,5,2012, 1,41,HST, 72.0,78,2.0,6.0,12,2,5.91,,6,19,12.80,64.8
4,5,2012, 2,41,HST, 73.0,81,1.0,5.0,45,2,5.91,,5,13,12.80,66.8
4,5,2012, 3,41,HST, 73.0,77,1.0,5.0,27,2,5.91,,5,77,12.80,65.4
4,5,2012, 4,41,HST, 73.0,77,3.0,9.0,60,2,5.91,,9,80,12.80,65.4
4,5,2012, 5,41,HST, 72.0,78,1.0,7.0,95,2,5.91,,7,83,12.80,64.8
4,5,2012, 6,41,HST, 72.0,85,2.0,5.0,37,2,5.91,,5,22,12.80,67.2
4,5,2012, 7,41,HST, 74.0,75,1.0,5.0,55,2,5.91,,5,1,13.30,65.6
4,5,2012, 8,41,HST, 75.0,65,7.0,11.0,86,2,5.91,,11,79,13.80,62.4
4,5,2012, 9,41,HST, 77.0,62,10.0,16.0,83,2,5.91,,16,93,14.00,63.0
4,5,2012, 10,41,HST, 78.0,60,8.0,16.0,85,2,5.91,,16,75,14.10,63.0
4,5,2012, 11,41,HST, 78.0,61,9.0,16.0,90,2,5.91,,16,80,13.70,63.4
4,5,2012, 12,41,HST, 78.0,57,11.0,16.0,81,2,5.91,,16,82,13.60,61.5
4,5,2012, 13,41,HST, 78.0,58,10.0,18.0,65,2,5.91,,18,86,13.90,62.0
4,5,2012, 14,41,HST, 77.0,56,10.0,18.0,84,2,5.91,,18,68,13.80,60.1
4,5,2012, 15,41,HST, 76.0,64,9.0,15.0,75,2,5.91,,15,87,13.90,62.9
4,5,2012, 16,41,HST, 75.0,63,7.0,13.0,78,2,5.91,,13,72,13.90,61.5
4,5,2012, 17,41,HST, 75.0,61,7.0,14.0,70,2,5.91,,14,52,14.20,60.6
4,5,2012, 18,41,HST, 74.0,63,2.0,11.0,71,2,5.91,,11,69,13.10,60.6
4,5,2012, 19,41,HST, 74.0,65,7.0,14.0,43,2,5.91,,14,95,12.90,61.5
4,5,2012, 20,41,HST, 74.0,67,3.0,11.0,35,2,5.91,,11,22,12.90,62.3
4,5,2012, 21,41,HST, 74.0,65,6.0,11.0,33,2,5.91,,11,23,12.90,61.5
4,5,2012, 22,41,HST, 74.0,67,7.0,11.0,42,2,5.91,,11,31,12.90,62.3
4,5,2012, 23,41,HST, 74.0,67,9.0,17.0,75,2,5.91,,17,63,12.80,62.3
4,6,2012, 0,41,HST, 74.0,67,8.0,15.0,78,2,5.91,,15,82,12.80,62.3
4,6,2012, 1,41,HST, 73.0,69,5.0,13.0,60,2,5.91,,13,85,12.80,62.2
4,6,2012, 2,41,HST, 73.0,70,2.0,10.0,55,2,5.91,,10,58,12.80,62.6
4,6,2012, 3,41,HST, 71.0,73,1.0,5.0,331,2,5.91,,5,321,12.80,61.9
4,6,2012, 4,41,HST, 72.0,73,1.0,4.0,8,2,5.91,,4,322,12.80,62.9
4,6,2012, 5,41,HST, 72.0,73,2.0,8.0,36,2,5.91,,8,23,12.70,62.9
4,6,2012, 6,41,HST, 72.0,74,3.0,7.0,9,2,5.91,,7,344,12.70,63.2
4,6,2012, 7,41,HST, 73.0,73,3.0,8.0,12,2,5.91,,8,63,13.20,63.8
4,6,2012, 8,41,HST, 76.0,67,9.0,15.0,74,2,5.91,,15,51,14.00,64.2
4,6,2012, 9,41,HST, 75.0,60,10.0,16.0,47,2,5.91,,16,73,13.70,60.2
4,6,2012, 10,41,HST, 78.0,62,12.0,20.0,69,2,5.91,,20,74,14.00,63.9
4,6,2012, 11,41,HST, 78.0,61,9.0,21.0,64,2,5.91,,21,93,13.50,63.4
4,6,2012, 12,41,HST, 79.0,64,9.0,19.0,59,2,5.91,,19,65,13.60,65.8
4,6,2012, 13,41,HST, 79.0,62,9.0,18.0,22,2,5.91,,18,82,13.70,64.8
4,6,2012, 14,41,HST, 76.0,72,8.0,21.0,35,2,5.91,,21,39,14.00,66.3
4,6,2012, 15,41,HST, 76.0,71,7.0,18.0,34,2,5.91,,18,86,13.90,65.9
4,6,2012, 16,41,HST, 76.0,68,9.0,17.0,65,2,5.91,,17,81,14.30,64.7
4,6,2012, 17,41,HST, 73.0,77,6.0,19.0,54,2,5.91,,19,80,14.30,65.4
4,6,2012, 18,41,HST, 73.0,78,8.0,17.0,69,2,5.91,,17,80,13.10,65.7
4,6,2012, 19,41,HST, 71.0,78,6.0,16.0,62,2,5.91,,16,89,12.90,63.8
4,6,2012, 20,41,HST, 72.0,84,4.0,11.0,28,2,5.91,,11,43,12.90,66.9
4,6,2012, 21,41,HST, 72.0,79,5.0,10.0,64,2,5.91,,10,59,12.80,65.1
4,6,2012, 22,41,HST, 72.0,76,3.0,10.0,71,2,5.91,,10,45,12.80,64.0
