MON,DAY,YEAR,HR,MIN,TMZN,TMPF,RELH,SKNT,GUST,DRCT,QFLG,SOLR,TLKE,PREC,SINT,FT,FM,PEAK,PDIR,VOLT,DWPF
8,1,2013, 16,45,HST, 80.0,71,17.0,24.0,86,9,592.0,,13.85,,83.0,9,24,86,13.50,69.7
8,1,2013, 17,45,HST, 75.0,85,21.0,27.0,102,9,187.0,,13.85,,76.0,9,27,106,13.30,70.2
8,1,2013, 18,45,HST, 75.0,86,8.0,28.0,107,9,44.0,,13.85,,73.0,9,28,89,13.30,70.5
8,1,2013, 19,45,HST, 76.0,84,16.0,25.0,61,9,4.0,,13.85,,75.0,9,25,60,13.20,70.8
8,1,2013, 20,45,HST, 77.0,79,19.0,26.0,70,9,0.0,,13.85,,76.0,9,26,66,13.20,70.0
8,1,2013, 21,45,HST, 77.0,78,18.0,22.0,80,9,0.0,,13.85,,77.0,9,22,77,13.10,69.6
8,1,2013, 22,45,HST, 76.0,84,16.0,23.0,64,9,0.0,,13.85,,75.0,9,23,59,13.10,70.8
8,1,2013, 23,45,HST, 76.0,78,14.0,24.0,81,9,0.0,,13.85,,76.0,9,24,80,13.00,68.6
8,2,2013, 0,45,HST, 74.0,87,16.0,27.0,64,9,0.0,,13.86,,73.0,9,27,74,13.00,69.9
8,2,2013, 1,45,HST, 76.0,82,15.0,22.0,92,9,0.0,,13.86,,75.0,9,22,79,13.00,70.1
8,2,2013, 2,45,HST, 74.0,86,12.0,23.0,98,9,0.0,,13.86,,73.0,9,23,87,13.00,69.5
8,2,2013, 3,45,HST, 76.0,83,17.0,21.0,83,9,0.0,,13.86,,75.0,9,21,89,13.00,70.5
8,2,2013, 4,45,HST, 76.0,79,17.0,28.0,88,9,0.0,,13.86,,75.0,9,28,84,13.00,69.0
8,2,2013, 5,45,HST, 76.0,77,18.0,22.0,86,9,0.0,,13.86,,75.0,9,22,79,13.00,68.3
8,2,2013, 6,45,HST, 76.0,79,17.0,22.0,81,9,13.0,,13.86,,76.0,9,22,79,13.00,69.0
8,2,2013, 7,45,HST, 78.0,74,17.0,22.0,87,9,187.0,,13.86,,80.0,9,22,84,13.20,69.0
8,2,2013, 8,45,HST, 79.0,73,17.0,21.0,89,9,428.0,,13.86,,82.0,9,21,87,13.60,69.6
8,2,2013, 9,45,HST, 80.0,71,15.0,21.0,91,9,650.0,,13.86,,86.0,8,21,90,13.70,69.7
8,2,2013, 10,45,HST, 81.0,69,15.0,22.0,98,9,860.0,,13.86,,87.0,8,22,99,13.40,69.8
8,2,2013, 11,45,HST, 80.0,72,16.0,19.0,87,9,948.0,,13.86,,84.0,9,19,82,13.30,70.1
8,2,2013, 12,45,HST, 81.0,69,16.0,20.0,91,9,947.0,,13.86,,86.0,8,20,95,13.20,69.8
8,2,2013, 13,45,HST, 81.0,69,16.0,20.0,88,9,1019.0,,13.86,,87.0,8,20,86,13.20,69.8
8,2,2013, 14,45,HST, 81.0,73,15.0,20.0,78,9,982.0,,13.86,,83.0,9,20,81,13.20,71.5
8,2,2013, 15,45,HST, 81.0,71,16.0,20.0,78,9,756.0,,13.86,,82.0,9,20,78,13.30,70.7
8,2,2013, 16,45,HST, 80.0,73,15.0,20.0,79,9,647.0,,13.86,,82.0,9,20,80,13.40,70.5
8,2,2013, 17,45,HST, 80.0,72,17.0,21.0,78,9,361.0,,13.86,,80.0,9,21,76,13.70,70.1
8,2,2013, 18,45,HST, 78.0,74,17.0,21.0,77,9,159.0,,13.86,,79.0,9,21,75,13.60,69.0
8,2,2013, 19,45,HST, 77.0,78,15.0,22.0,75,9,11.0,,13.86,,76.0,9,22,75,13.40,69.6
8,2,2013, 20,45,HST, 74.0,90,15.0,29.0,73,9,0.0,,13.94,,73.0,9,29,75,13.30,70.9
8,2,2013, 21,45,HST, 76.0,81,15.0,20.0,87,9,0.0,,13.94,,74.0,9,20,83,13.20,69.7
8,2,2013, 22,45,HST, 77.0,81,16.0,21.0,82,9,0.0,,13.94,,76.0,9,21,91,13.10,70.7
8,2,2013, 23,45,HST, 77.0,79,16.0,23.0,89,9,0.0,,13.94,,76.0,9,23,82,13.10,70.0
8,3,2013, 0,45,HST, 77.0,78,16.0,21.0,91,9,0.0,,13.94,,76.0,9,21,90,13.10,69.6
8,3,2013, 1,45,HST, 77.0,79,14.0,20.0,97,9,0.0,,13.94,,76.0,9,20,87,13.00,70.0
8,3,2013, 2,45,HST, 76.0,80,15.0,20.0,88,9,0.0,,13.94,,75.0,9,20,89,13.00,69.4
8,3,2013, 3,45,HST, 76.0,78,14.0,19.0,93,9,0.0,,13.94,,75.0,9,19,90,13.00,68.6
8,3,2013, 4,45,HST, 76.0,80,15.0,21.0,87,9,0.0,,13.94,,75.0,9,21,79,13.00,69.4
8,3,2013, 5,45,HST, 76.0,79,14.0,18.0,88,9,0.0,,13.94,,75.0,9,18,90,13.00,69.0
8,3,2013, 6,45,HST, 76.0,77,14.0,19.0,88,9,12.0,,13.94,,76.0,9,19,83,13.00,68.3
8,3,2013, 7,45,HST, 75.0,86,11.0,21.0,106,9,106.0,,14.01,,73.0,9,21,96,13.30,70.5
8,3,2013, 8,45,HST, 76.0,79,17.0,28.0,88,9,354.0,,14.02,,76.0,9,28,76,13.70,69.0
8,3,2013, 9,45,HST, 75.0,84,5.0,30.0,113,9,341.0,,14.02,,76.0,9,30,82,13.60,69.8
8,3,2013, 10,45,HST, 78.0,74,8.0,11.0,111,9,734.0,,14.02,,80.0,9,11,112,13.40,69.0
8,3,2013, 11,45,HST, 80.0,71,17.0,21.0,88,9,779.0,,14.03,,81.0,9,21,83,13.30,69.7
8,3,2013, 12,45,HST, 81.0,69,16.0,21.0,93,9,1051.0,,14.03,,84.0,9,21,91,13.30,69.8
8,3,2013, 13,45,HST, 81.0,72,16.0,21.0,84,9,1042.0,,14.03,,85.0,8,21,77,13.20,71.1
8,3,2013, 14,45,HST, 81.0,71,17.0,21.0,85,9,980.0,,14.03,,82.0,9,21,87,13.30,70.7
8,3,2013, 15,45,HST, 80.0,70,16.0,21.0,85,9,854.0,,14.03,,82.0,9,21,85,13.20,69.3
8,3,2013, 16,45,HST, 80.0,70,16.0,20.0,81,9,638.0,,14.03,,81.0,9,20,85,13.60,69.3
8,3,2013, 17,45,HST, 80.0,72,16.0,20.0,81,9,389.0,,14.03,,80.0,9,20,79,13.60,70.1
8,3,2013, 18,45,HST, 78.0,76,16.0,22.0,79,9,156.0,,14.03,,78.0,9,22,79,13.40,69.8
8,3,2013, 19,45,HST, 78.0,76,17.0,21.0,80,9,10.0,,14.03,,77.0,9,21,75,13.30,69.8
8,3,2013, 20,45,HST, 78.0,76,16.0,21.0,85,9,0.0,,14.03,,77.0,9,21,95,13.20,69.8
8,3,2013, 21,45,HST, 77.0,76,17.0,23.0,87,9,0.0,,14.03,,77.0,9,23,87,13.10,68.8
8,3,2013, 22,45,HST, 77.0,77,16.0,22.0,84,9,0.0,,14.03,,77.0,9,22,86,13.10,69.2
8,3,2013, 23,45,HST, 77.0,78,17.0,21.0,92,9,0.0,,14.03,,76.0,9,21,82,13.10,69.6
8,4,2013, 0,45,HST, 77.0,79,15.0,22.0,85,9,0.0,,14.03,,76.0,9,22,87,13.00,70.0
8,4,2013, 1,45,HST, 77.0,78,16.0,20.0,88,9,0.0,,14.03,,76.0,9,20,90,13.00,69.6
8,4,2013, 2,45,HST, 77.0,77,18.0,21.0,80,9,0.0,,14.03,,76.0,9,21,82,13.00,69.2
8,4,2013, 3,45,HST, 77.0,76,16.0,21.0,84,9,0.0,,14.03,,76.0,9,21,84,13.00,68.8
8,4,2013, 4,45,HST, 76.0,77,14.0,19.0,85,9,0.0,,14.03,,75.0,9,19,93,13.00,68.3
8,4,2013, 5,45,HST, 77.0,78,15.0,19.0,81,9,0.0,,14.03,,76.0,9,19,76,13.00,69.6
8,4,2013, 6,45,HST, 77.0,78,15.0,20.0,86,9,11.0,,14.03,,76.0,9,20,81,13.00,69.6
8,4,2013, 7,45,HST, 78.0,77,13.0,21.0,99,9,130.0,,14.03,,80.0,9,21,98,13.30,70.2
8,4,2013, 8,45,HST, 79.0,74,15.0,20.0,92,9,422.0,,14.03,,83.0,9,20,95,13.70,70.0
8,4,2013, 9,45,HST, 81.0,69,16.0,20.0,97,9,667.0,,14.03,,86.0,8,20,92,13.70,69.8
8,4,2013, 10,45,HST, 81.0,70,14.0,20.0,98,9,894.0,,14.03,,87.0,8,20,100,13.50,70.3
8,4,2013, 11,45,HST, 81.0,69,15.0,19.0,93,9,909.0,,14.03,,85.0,8,19,84,13.30,69.8
8,4,2013, 12,45,HST, 81.0,70,15.0,19.0,93,9,909.0,,14.03,,87.0,8,19,84,13.30,70.3
8,4,2013, 13,45,HST, 81.0,69,15.0,18.0,82,9,891.0,,14.03,,87.0,8,18,85,13.20,69.8
8,4,2013, 14,45,HST, 81.0,69,14.0,19.0,90,9,984.0,,14.03,,83.0,9,19,81,13.20,69.8
8,4,2013, 15,45,HST, 81.0,71,15.0,18.0,89,9,790.0,,14.03,,83.0,9,18,86,13.20,70.7
8,4,2013, 16,45,HST, 81.0,72,13.0,19.0,90,9,630.0,,14.03,,83.0,9,19,97,13.40,71.1
8,4,2013, 17,45,HST, 80.0,73,15.0,19.0,79,9,317.0,,14.03,,81.0,9,19,82,13.70,70.5
8,4,2013, 18,45,HST, 79.0,77,14.0,19.0,88,9,150.0,,14.03,,79.0,9,19,93,13.60,71.2
8,4,2013, 19,45,HST, 78.0,79,14.0,19.0,83,9,11.0,,14.03,,77.0,9,19,84,13.40,70.9
8,4,2013, 20,45,HST, 78.0,77,15.0,19.0,83,9,0.0,,14.03,,77.0,9,19,76,13.30,70.2
8,4,2013, 21,45,HST, 78.0,79,15.0,20.0,78,9,0.0,,14.03,,77.0,9,20,84,13.20,70.9
8,4,2013, 22,45,HST, 77.0,79,16.0,20.0,82,9,0.0,,14.03,,77.0,9,20,82,13.10,70.0
8,4,2013, 23,45,HST, 77.0,82,16.0,22.0,74,9,0.0,,14.03,,76.0,9,22,78,13.10,71.1
8,5,2013, 0,45,HST, 76.0,78,16.0,21.0,68,9,0.0,,14.03,,75.0,9,21,70,13.10,68.6
8,5,2013, 1,45,HST, 75.0,88,11.0,20.0,61,9,0.0,,14.03,,74.0,9,20,56,13.00,71.2
8,5,2013, 2,45,HST, 76.0,86,9.0,14.0,79,9,0.0,,14.03,,76.0,9,14,61,13.00,71.5
8,5,2013, 3,45,HST, 77.0,79,12.0,16.0,88,9,0.0,,14.03,,76.0,9,16,57,13.00,70.0
8,5,2013, 4,45,HST, 76.0,78,11.0,17.0,101,9,0.0,,14.03,,75.0,9,17,96,13.00,68.6
8,5,2013, 5,45,HST, 76.0,79,11.0,16.0,102,9,0.0,,14.03,,75.0,9,16,102,13.00,69.0
8,5,2013, 6,45,HST, 77.0,79,12.0,16.0,95,9,21.0,,14.03,,76.0,9,16,93,13.00,70.0
8,5,2013, 7,45,HST, 76.0,84,9.0,16.0,107,9,126.0,,14.04,,74.0,9,16,93,13.30,70.8
8,5,2013, 8,45,HST, 80.0,75,15.0,20.0,93,9,409.0,,14.04,,82.0,9,20,93,13.50,71.3
8,5,2013, 9,45,HST, 80.0,77,16.0,21.0,95,9,570.0,,14.04,,84.0,9,21,93,13.40,72.1
8,5,2013, 10,45,HST, 81.0,74,16.0,21.0,96,9,807.0,,14.04,,89.0,8,21,85,13.30,71.9
8,5,2013, 11,45,HST, 81.0,73,15.0,21.0,104,9,948.0,,14.04,,86.0,8,21,98,13.20,71.5
8,5,2013, 12,45,HST, 81.0,74,15.0,21.0,102,9,956.0,,14.04,,86.0,8,21,106,13.30,71.9
8,5,2013, 13,45,HST, 82.0,67,16.0,21.0,99,9,1010.0,,14.04,,87.0,8,21,85,13.20,69.9
8,5,2013, 14,45,HST, 81.0,72,14.0,20.0,96,9,895.0,,14.04,,85.0,8,20,91,13.30,71.1
8,5,2013, 15,45,HST, 81.0,75,13.0,18.0,86,9,773.0,,14.04,,85.0,8,18,108,13.20,72.3
8,5,2013, 16,45,HST, 81.0,74,13.0,16.0,89,9,523.0,,14.04,,83.0,9,16,93,13.30,71.9
8,5,2013, 17,45,HST, 80.0,75,14.0,18.0,90,9,227.0,,14.04,,80.0,9,18,88,13.50,71.3
8,5,2013, 18,45,HST, 79.0,77,14.0,17.0,87,9,86.0,,14.04,,79.0,9,17,84,13.50,71.2
8,5,2013, 19,45,HST, 78.0,77,14.0,17.0,89,9,10.0,,14.04,,77.0,9,17,97,13.30,70.2
8,5,2013, 20,45,HST, 78.0,76,16.0,21.0,92,9,0.0,,14.04,,77.0,9,21,85,13.20,69.8
8,5,2013, 21,45,HST, 78.0,75,15.0,21.0,94,9,0.0,,14.04,,77.0,9,21,91,13.20,69.4
8,5,2013, 22,45,HST, 78.0,76,15.0,20.0,89,9,0.0,,14.04,,77.0,9,20,89,13.10,69.8
8,5,2013, 23,45,HST, 77.0,77,16.0,21.0,91,9,0.0,,14.04,,76.0,9,21,90,13.10,69.2
8,6,2013, 0,45,HST, 77.0,77,15.0,19.0,91,9,0.0,,14.04,,76.0,9,19,90,13.00,69.2
8,6,2013, 1,45,HST, 77.0,80,16.0,20.0,88,9,0.0,,14.04,,76.0,9,20,87,13.00,70.3
8,6,2013, 2,45,HST, 77.0,78,17.0,22.0,88,9,0.0,,14.04,,76.0,9,22,78,13.00,69.6
8,6,2013, 3,45,HST, 77.0,76,16.0,21.0,87,9,0.0,,14.04,,76.0,9,21,91,13.00,68.8
8,6,2013, 4,45,HST, 77.0,77,16.0,21.0,84,9,0.0,,14.04,,75.0,9,21,83,13.00,69.2
8,6,2013, 5,45,HST, 76.0,76,16.0,20.0,89,9,0.0,,14.04,,75.0,9,20,92,13.00,67.9
8,6,2013, 6,45,HST, 77.0,76,16.0,19.0,85,9,31.0,,14.04,,77.0,9,19,91,13.00,68.8
8,6,2013, 7,45,HST, 79.0,70,16.0,21.0,89,9,199.0,,14.04,,80.0,9,21,77,13.20,68.4
8,6,2013, 8,45,HST, 80.0,71,17.0,21.0,88,9,421.0,,14.04,,83.0,9,21,90,13.60,69.7
8,6,2013, 9,45,HST, 80.0,67,17.0,23.0,96,9,657.0,,14.04,,85.0,8,23,90,13.70,68.0
8,6,2013, 10,45,HST, 81.0,69,17.0,22.0,89,9,725.0,,14.04,,88.0,8,22,86,13.40,69.8
8,6,2013, 11,45,HST, 81.0,67,16.0,21.0,88,9,988.0,,14.04,,84.0,8,21,88,13.30,69.0
8,6,2013, 12,45,HST, 81.0,68,15.0,21.0,91,9,1054.0,,14.04,,86.0,8,21,93,13.20,69.4
8,6,2013, 13,45,HST, 81.0,69,16.0,20.0,83,9,1054.0,,14.04,,86.0,8,20,84,13.20,69.8
8,6,2013, 14,45,HST, 81.0,68,15.0,20.0,81,9,966.0,,14.04,,84.0,9,20,91,13.20,69.4
8,6,2013, 15,45,HST, 81.0,69,16.0,20.0,81,9,858.0,,14.04,,82.0,9,20,77,13.20,69.8
8,6,2013, 16,45,HST, 81.0,69,15.0,18.0,82,9,606.0,,14.04,,82.0,9,18,80,13.30,69.8
8,6,2013, 17,45,HST, 80.0,72,14.0,19.0,86,9,404.0,,14.04,,80.0,9,19,78,13.60,70.1
8,6,2013, 18,45,HST, 79.0,73,14.0,19.0,83,9,135.0,,14.04,,78.0,9,19,85,13.60,69.6
8,6,2013, 19,45,HST, 78.0,74,15.0,19.0,88,9,9.0,,14.04,,77.0,9,19,79,13.40,69.0
8,6,2013, 20,45,HST, 78.0,76,15.0,19.0,87,9,0.0,,14.04,,77.0,9,19,84,13.30,69.8
8,6,2013, 21,45,HST, 77.0,74,15.0,19.0,92,9,0.0,,14.04,,76.0,9,19,86,13.20,68.1
8,6,2013, 22,45,HST, 77.0,75,15.0,19.0,90,9,0.0,,14.04,,76.0,9,19,88,13.20,68.5
8,6,2013, 23,45,HST, 77.0,78,13.0,19.0,88,9,0.0,,14.04,,76.0,9,19,79,13.10,69.6
8,7,2013, 0,45,HST, 77.0,76,13.0,18.0,95,9,0.0,,14.04,,76.0,9,18,95,13.10,68.8
8,7,2013, 1,45,HST, 77.0,76,13.0,17.0,92,9,0.0,,14.04,,75.0,9,17,103,13.00,68.8
8,7,2013, 2,45,HST, 76.0,77,12.0,17.0,88,9,0.0,,14.04,,75.0,9,17,84,13.00,68.3
8,7,2013, 3,45,HST, 76.0,77,13.0,16.0,84,9,0.0,,14.04,,75.0,9,16,89,13.00,68.3
8,7,2013, 4,45,HST, 76.0,77,13.0,18.0,85,9,0.0,,14.04,,75.0,9,18,90,13.00,68.3
8,7,2013, 5,45,HST, 76.0,77,13.0,17.0,85,9,0.0,,14.04,,75.0,9,17,88,13.00,68.3
8,7,2013, 6,45,HST, 77.0,75,14.0,19.0,83,9,29.0,,14.04,,78.0,9,19,74,13.00,68.5
8,7,2013, 7,45,HST, 78.0,71,15.0,18.0,86,9,192.0,,14.04,,80.0,9,18,88,13.20,67.8
8,7,2013, 8,45,HST, 80.0,69,15.0,19.0,85,9,435.0,,14.04,,84.0,9,19,77,13.50,68.9
8,7,2013, 9,45,HST, 80.0,67,16.0,20.0,88,9,657.0,,14.04,,86.0,8,20,86,13.80,68.0
8,7,2013, 10,45,HST, 81.0,68,16.0,20.0,88,9,785.0,,14.04,,86.0,8,20,85,13.40,69.4
8,7,2013, 11,45,HST, 81.0,67,15.0,21.0,92,9,977.0,,14.04,,85.0,8,21,88,13.30,69.0
8,7,2013, 12,45,HST, 82.0,66,15.0,21.0,93,9,1017.0,,14.04,,86.0,8,21,87,13.20,69.5
8,7,2013, 13,45,HST, 81.0,68,13.0,26.0,96,9,961.0,,14.04,,87.0,8,26,95,13.30,69.4
8,7,2013, 14,45,HST, 81.0,68,13.0,18.0,81,9,995.0,,14.04,,85.0,8,18,77,13.20,69.4
8,7,2013, 15,45,HST, 81.0,67,13.0,17.0,94,9,799.0,,14.04,,83.0,9,17,74,13.30,69.0
8,7,2013, 16,45,HST, 80.0,69,13.0,17.0,83,9,646.0,,14.04,,82.0,9,17,90,13.40,68.9
8,7,2013, 17,45,HST, 80.0,67,14.0,17.0,79,9,413.0,,14.04,,81.0,9,17,73,13.60,68.0
8,7,2013, 18,45,HST, 79.0,73,13.0,17.0,80,9,180.0,,14.04,,79.0,9,17,82,13.50,69.6
8,7,2013, 19,45,HST, 78.0,71,15.0,18.0,77,9,15.0,,14.04,,77.0,9,18,74,13.40,67.8
8,7,2013, 20,45,HST, 78.0,73,15.0,19.0,79,9,0.0,,14.04,,77.0,9,19,82,13.30,68.6
8,7,2013, 21,45,HST, 76.0,76,13.0,21.0,66,9,0.0,,14.04,,74.0,9,21,95,13.20,67.9
8,7,2013, 22,45,HST, 77.0,73,16.0,22.0,91,9,0.0,,14.04,,76.0,9,22,81,13.10,67.7
8,7,2013, 23,45,HST, 77.0,73,15.0,20.0,92,9,0.0,,14.04,,76.0,9,20,83,13.10,67.7
8,8,2013, 0,45,HST, 77.0,75,15.0,20.0,87,9,0.0,,14.04,,76.0,9,20,85,13.00,68.5
8,8,2013, 1,45,HST, 77.0,74,15.0,20.0,90,9,0.0,,14.04,,76.0,9,20,92,13.00,68.1
8,8,2013, 2,45,HST, 77.0,75,14.0,20.0,99,9,0.0,,14.04,,75.0,9,20,84,13.00,68.5
8,8,2013, 3,45,HST, 77.0,75,14.0,18.0,93,9,0.0,,14.04,,76.0,9,18,90,13.00,68.5
8,8,2013, 4,45,HST, 76.0,74,14.0,19.0,97,9,0.0,,14.04,,75.0,9,19,81,13.00,67.1
8,8,2013, 5,45,HST, 76.0,76,13.0,19.0,93,9,0.0,,14.04,,75.0,9,19,88,13.00,67.9
8,8,2013, 6,45,HST, 77.0,74,14.0,19.0,93,9,20.0,,14.04,,77.0,9,19,86,13.00,68.1
8,8,2013, 7,45,HST, 78.0,71,15.0,19.0,91,9,162.0,,14.04,,80.0,9,19,91,13.30,67.8
8,8,2013, 8,45,HST, 80.0,69,14.0,19.0,97,9,409.0,,14.04,,84.0,9,19,84,13.70,68.9
8,8,2013, 9,45,HST, 80.0,68,14.0,19.0,108,9,651.0,,14.04,,86.0,8,19,89,13.60,68.5
8,8,2013, 10,45,HST, 81.0,67,13.0,18.0,94,9,831.0,,14.04,,88.0,8,18,94,13.40,69.0
8,8,2013, 11,45,HST, 81.0,67,14.0,17.0,93,9,956.0,,14.04,,86.0,8,17,89,13.30,69.0
8,8,2013, 12,45,HST, 81.0,66,14.0,18.0,91,9,1049.0,,14.04,,87.0,8,18,81,13.20,68.5
8,8,2013, 13,45,HST, 81.0,67,15.0,18.0,85,9,1011.0,,14.04,,87.0,8,18,81,13.30,69.0
8,8,2013, 14,45,HST, 81.0,68,14.0,19.0,90,9,992.0,,14.04,,84.0,9,19,88,13.20,69.4
8,8,2013, 15,45,HST, 81.0,70,13.0,17.0,86,9,703.0,,14.04,,83.0,9,17,89,13.20,70.3
8,8,2013, 16,45,HST, 77.0,78,16.0,23.0,55,9,532.0,,14.07,,75.0,9,23,59,13.40,69.6
8,8,2013, 17,45,HST, 79.0,75,13.0,17.0,87,9,197.0,,14.07,,78.0,9,17,86,13.70,70.4
8,8,2013, 18,45,HST, 78.0,75,13.0,17.0,83,9,86.0,,14.07,,77.0,9,17,83,13.50,69.4
8,8,2013, 19,45,HST, 78.0,75,13.0,18.0,80,9,8.0,,14.07,,76.0,9,18,86,13.40,69.4
8,8,2013, 20,45,HST, 78.0,75,13.0,17.0,83,9,0.0,,14.07,,76.0,9,17,93,13.30,69.4
8,8,2013, 21,45,HST, 77.0,76,12.0,16.0,88,9,0.0,,14.07,,76.0,9,16,85,13.20,68.8
8,8,2013, 22,45,HST, 77.0,75,15.0,20.0,87,9,0.0,,14.07,,76.0,9,20,90,13.10,68.5
8,8,2013, 23,45,HST, 77.0,77,13.0,19.0,87,9,0.0,,14.07,,76.0,9,19,76,13.10,69.2
8,9,2013, 0,45,HST, 77.0,78,12.0,16.0,89,9,0.0,,14.07,,76.0,9,16,88,13.00,69.6
8,9,2013, 1,45,HST, 77.0,77,10.0,15.0,99,9,0.0,,14.07,,75.0,9,15,102,13.00,69.2
8,9,2013, 2,45,HST, 76.0,76,11.0,15.0,97,9,0.0,,14.07,,75.0,9,15,80,13.00,67.9
8,9,2013, 3,45,HST, 73.0,81,5.0,21.0,121,9,0.0,,14.09,,69.0,9,21,92,13.00,66.8
8,9,2013, 4,45,HST, 76.0,83,10.0,15.0,81,9,0.0,,14.09,,72.0,9,15,75,13.00,70.5
8,9,2013, 5,45,HST, 75.0,85,10.0,14.0,71,9,0.0,,14.09,,74.0,9,14,71,13.00,70.2
8,9,2013, 6,45,HST, 77.0,80,11.0,15.0,80,9,23.0,,14.09,,76.0,9,15,71,13.00,70.3
8,9,2013, 7,45,HST, 79.0,73,12.0,15.0,84,9,223.0,,14.09,,80.0,9,15,85,13.30,69.6
8,9,2013, 8,45,HST, 80.0,72,12.0,16.0,90,9,391.0,,14.09,,84.0,9,16,93,13.90,70.1
8,9,2013, 9,45,HST, 80.0,71,12.0,16.0,86,9,672.0,,14.09,,86.0,8,16,86,13.60,69.7
8,9,2013, 10,45,HST, 81.0,68,13.0,17.0,83,9,852.0,,14.09,,88.0,8,17,87,13.40,69.4
8,9,2013, 11,45,HST, 81.0,71,12.0,17.0,78,9,844.0,,14.09,,85.0,8,17,91,13.30,70.7
8,9,2013, 12,45,HST, 81.0,70,13.0,17.0,82,9,1032.0,,14.09,,87.0,8,17,78,13.20,70.3
8,9,2013, 13,45,HST, 81.0,70,13.0,18.0,85,9,885.0,,14.09,,87.0,8,18,77,13.20,70.3
8,9,2013, 14,45,HST, 82.0,71,13.0,16.0,90,9,942.0,,14.09,,84.0,8,16,74,13.20,71.6
8,9,2013, 15,45,HST, 82.0,73,13.0,17.0,81,9,831.0,,14.09,,85.0,8,17,81,13.20,72.5
8,9,2013, 16,45,HST, 80.0,81,14.0,18.0,69,9,346.0,,14.10,,78.0,9,18,71,13.50,73.6
8,9,2013, 17,45,HST, 78.0,84,11.0,20.0,64,9,291.0,,14.10,,79.0,9,20,85,13.30,72.8
8,9,2013, 18,45,HST, 77.0,87,20.0,27.0,78,9,38.0,,14.16,,74.0,9,27,78,13.30,72.8
8,9,2013, 19,45,HST, 78.0,82,17.0,27.0,75,9,2.0,,14.16,,75.0,9,27,77,13.20,72.0
8,9,2013, 20,45,HST, 79.0,82,15.0,23.0,74,9,0.0,,14.16,,78.0,9,23,79,13.10,73.0
8,9,2013, 21,45,HST, 77.0,83,21.0,28.0,101,9,0.0,,14.16,,77.0,9,28,101,13.10,71.4
8,9,2013, 22,45,HST, 74.0,90,21.0,28.0,90,9,0.0,,14.16,,73.0,9,28,89,13.00,70.9
8,9,2013, 23,45,HST, 74.0,84,13.0,26.0,91,9,0.0,,14.20,,71.0,9,26,92,13.00,68.8
8,10,2013, 0,45,HST, 73.0,87,4.0,19.0,139,9,0.0,,14.29,,71.0,9,19,65,13.00,68.9
8,10,2013, 1,45,HST, 74.0,93,13.0,22.0,116,9,0.0,,14.55,,73.0,9,22,27,13.00,71.8
8,10,2013, 2,45,HST, 72.0,94,4.0,19.0,184,9,0.0,,14.75,,72.0,9,19,49,13.00,70.2
8,10,2013, 3,45,HST, 72.0,95,7.0,12.0,146,9,0.0,,15.01,,72.0,9,12,145,12.90,70.5
8,10,2013, 4,45,HST, 74.0,94,18.0,27.0,83,9,0.0,,15.11,,73.0,9,27,79,13.00,72.2
8,10,2013, 5,45,HST, 75.0,89,13.0,22.0,79,9,0.0,,15.14,,72.0,9,22,83,13.00,71.5
8,10,2013, 6,45,HST, 75.0,83,14.0,21.0,103,9,2.0,,15.14,,72.0,9,21,90,12.90,69.5
8,10,2013, 7,45,HST, 73.0,93,20.0,27.0,79,9,12.0,,15.28,,72.0,9,27,78,13.00,70.9
8,10,2013, 8,45,HST, 74.0,94,17.0,25.0,58,9,73.0,,15.50,,74.0,9,25,63,13.30,72.2
8,10,2013, 9,45,HST, 74.0,93,20.0,26.0,66,9,185.0,,15.56,,74.0,9,26,66,13.80,71.8
8,10,2013, 10,45,HST, 75.0,94,18.0,26.0,69,9,311.0,,15.64,,75.0,9,26,65,13.50,73.2
8,10,2013, 11,45,HST, 75.0,92,20.0,28.0,63,9,402.0,,15.72,,75.0,9,28,69,13.40,72.5
8,10,2013, 12,45,HST, 77.0,88,14.0,25.0,72,9,423.0,,15.72,,77.0,9,25,65,13.40,73.2
8,10,2013, 13,45,HST, 79.0,83,14.0,18.0,92,9,639.0,,15.72,,81.0,9,18,87,13.30,73.4
8,10,2013, 14,45,HST, 80.0,80,15.0,19.0,97,9,485.0,,15.72,,82.0,9,19,88,13.30,73.3
8,10,2013, 15,45,HST, 81.0,79,15.0,21.0,90,9,453.0,,15.72,,82.0,9,21,86,13.30,73.9
8,10,2013, 16,45,HST, 80.0,78,16.0,20.0,80,9,351.0,,15.72,,81.0,9,20,80,13.60,72.5
8,10,2013, 17,45,HST, 79.0,79,16.0,20.0,73,9,200.0,,15.72,,80.0,9,20,74,13.60,71.9
8,10,2013, 18,45,HST, 78.0,84,15.0,24.0,68,9,52.0,,15.72,,78.0,9,24,80,13.40,72.8
8,10,2013, 19,45,HST, 77.0,86,15.0,23.0,72,9,7.0,,15.72,,77.0,9,23,71,13.30,72.5
8,10,2013, 20,45,HST, 77.0,89,17.0,22.0,66,9,0.0,,15.72,,76.0,9,22,75,13.20,73.5
8,10,2013, 21,45,HST, 77.0,90,16.0,20.0,73,9,0.0,,15.72,,76.0,9,20,58,13.10,73.8
8,10,2013, 22,45,HST, 76.0,91,17.0,22.0,94,9,0.0,,15.72,,75.0,9,22,90,13.10,73.2
8,10,2013, 23,45,HST, 76.0,91,17.0,24.0,102,9,0.0,,15.73,,74.0,9,24,104,13.10,73.2
