MON,DAY,YEAR,HR,MIN,TMZN,TMPF,RELH,SKNT,GUST,DRCT,QFLG,SOLR,TLKE,PREC,FT,FM,PEAK,HI24,LO24,PDIR,VOLT,DWPF
8,31,2013, 19,58,HST, 78.0,61,11.0,21.0,85,2,0.0,,19.36,78.0,8,21,,,105,12.90,63.4
8,31,2013, 20,58,HST, 77.0,68,11.0,20.0,66,2,0.0,,19.36,77.0,9,20,,,118,12.90,65.6
8,31,2013, 21,58,HST, 77.0,70,7.0,19.0,97,2,0.0,,19.36,75.0,9,19,,,110,12.90,66.4
8,31,2013, 22,58,HST, 78.0,69,10.0,21.0,84,2,0.0,,19.36,75.0,10,21,,,134,12.90,67.0
8,31,2013, 23,58,HST, 77.0,69,10.0,22.0,86,2,0.0,,19.36,75.0,10,22,,,107,12.90,66.0
9,1,2013, 0,58,HST, 77.0,74,8.0,16.0,62,2,0.0,,19.36,75.0,10,16,,,105,12.90,68.1
9,1,2013, 1,58,HST, 74.0,82,6.0,15.0,102,2,0.0,,19.36,73.0,12,15,,,79,12.90,68.1
9,1,2013, 2,58,HST, 77.0,74,7.0,21.0,81,2,0.0,,19.36,76.0,11,21,,,101,12.80,68.1
9,1,2013, 3,58,HST, 77.0,71,11.0,22.0,96,2,0.0,,19.36,77.0,11,22,,,100,12.80,66.9
9,1,2013, 4,58,HST, 75.0,77,8.0,13.0,39,2,0.0,,19.36,75.0,12,13,,,43,12.80,67.3
9,1,2013, 5,58,HST, 76.0,75,6.0,14.0,75,2,0.0,,19.36,72.0,12,14,,,121,12.80,67.5
9,1,2013, 6,58,HST, 73.0,66,3.0,17.0,98,2,8.0,,19.36,70.0,11,17,,,111,12.80,61.0
9,1,2013, 7,58,HST, 82.0,53,14.0,29.0,97,2,187.0,,19.36,86.0,10,29,,,103,13.00,63.2
9,1,2013, 8,58,HST, 84.0,50,10.0,33.0,112,2,494.0,,19.36,94.0,9,33,,,116,13.60,63.3
9,1,2013, 9,58,HST, 88.0,45,10.0,25.0,113,2,709.0,,19.36,96.0,7,25,,,108,13.90,64.0
9,1,2013, 10,58,HST, 88.0,47,11.0,25.0,80,2,786.0,,19.36,99.0,7,25,,,124,13.90,65.2
9,1,2013, 11,58,HST, 88.0,46,13.0,25.0,94,2,882.0,,19.36,100.0,6,25,,,104,13.90,64.6
9,1,2013, 12,58,HST, 88.0,48,15.0,27.0,96,2,743.0,,19.36,95.0,6,27,,,103,13.90,65.8
9,1,2013, 13,58,HST, 84.0,58,15.0,26.0,58,2,616.0,,19.36,91.0,7,26,,,63,14.00,67.6
9,1,2013, 14,58,HST, 88.0,53,14.0,25.0,59,2,866.0,,19.36,102.0,6,25,93.0,72.0,19,13.90,68.7
9,1,2013, 15,58,HST, 84.0,59,15.0,30.0,38,2,629.0,,19.36,90.0,7,30,,,40,14.00,68.1
9,1,2013, 16,58,HST, 83.0,61,10.0,30.0,69,2,222.0,,19.36,84.0,7,30,,,76,14.00,68.1
9,1,2013, 17,58,HST, 84.0,60,8.0,19.0,74,2,96.0,,19.36,86.0,7,19,,,89,14.00,68.6
9,1,2013, 18,58,HST, 79.0,62,7.0,20.0,76,2,39.0,,19.36,79.0,8,20,,,32,13.00,64.8
9,1,2013, 19,58,HST, 79.0,65,10.0,18.0,84,2,0.0,,19.36,75.0,8,18,,,73,12.90,66.2
9,1,2013, 20,58,HST, 76.0,67,6.0,15.0,91,2,0.0,,19.36,73.0,9,15,,,80,12.90,64.2
9,1,2013, 21,58,HST, 74.0,72,6.0,12.0,104,2,0.0,,19.36,70.0,10,12,,,57,12.90,64.4
9,1,2013, 22,58,HST, 69.0,80,3.0,9.0,107,2,0.0,,19.36,66.0,12,9,,,82,12.90,62.6
9,1,2013, 23,58,HST, 72.0,78,3.0,8.0,103,2,0.0,,19.36,68.0,12,8,,,104,12.90,64.8
9,2,2013, 0,58,HST, 71.0,78,4.0,10.0,90,2,0.0,,19.36,67.0,13,10,,,96,12.90,63.8
9,2,2013, 1,58,HST, 71.0,80,4.0,11.0,89,2,0.0,,19.36,66.0,13,11,,,51,12.80,64.5
9,2,2013, 2,58,HST, 73.0,77,2.0,12.0,327,2,0.0,,19.36,70.0,13,12,,,110,12.80,65.4
9,2,2013, 3,58,HST, 70.0,81,5.0,9.0,84,2,0.0,,19.36,68.0,14,9,,,81,12.80,63.9
9,2,2013, 4,58,HST, 72.0,80,3.0,11.0,128,2,0.0,,19.36,68.0,14,11,,,103,12.80,65.5
9,2,2013, 5,58,HST, 74.0,77,7.0,12.0,100,2,0.0,,19.36,70.0,13,12,,,33,12.80,66.3
9,2,2013, 6,58,HST, 77.0,74,5.0,10.0,40,2,13.0,,19.36,75.0,13,10,,,75,12.80,68.1
9,2,2013, 7,58,HST, 77.0,85,5.0,13.0,85,2,103.0,,19.36,80.0,15,13,,,130,13.20,72.1
9,2,2013, 8,58,HST, 81.0,64,13.0,20.0,90,2,386.0,,19.36,89.0,11,20,,,94,13.60,67.6
9,2,2013, 9,58,HST, 83.0,60,8.0,23.0,38,2,606.0,,19.36,90.0,9,23,,,109,13.80,67.7
9,2,2013, 10,58,HST, 85.0,58,11.0,24.0,45,2,448.0,,19.36,93.0,9,24,,,64,14.00,68.5
9,2,2013, 11,58,HST, 87.0,52,12.0,23.0,89,2,824.0,,19.36,101.0,8,23,,,52,13.90,67.2
9,2,2013, 12,58,HST, 88.0,50,11.0,29.0,83,2,704.0,,19.36,102.0,7,29,,,47,13.90,67.0
9,2,2013, 13,58,HST, 90.0,48,14.0,28.0,49,2,964.0,,19.36,101.0,6,28,,,105,13.90,67.6
9,2,2013, 14,58,HST, 90.0,45,13.0,35.0,53,2,871.0,,19.36,99.0,6,35,90.0,69.0,23,13.90,65.8
9,2,2013, 15,58,HST, 88.0,44,11.0,29.0,69,2,730.0,,19.36,97.0,6,29,,,109,13.90,63.3
9,2,2013, 16,58,HST, 88.0,43,14.0,31.0,47,2,214.0,,19.36,92.0,6,31,,,99,14.00,62.7
9,2,2013, 17,58,HST, 86.0,45,8.0,23.0,58,2,29.0,,19.36,84.0,6,23,,,97,14.00,62.1
9,2,2013, 18,58,HST, 80.0,61,10.0,19.0,34,2,14.0,,19.36,79.0,7,19,,,25,13.00,65.3
9,2,2013, 19,58,HST, 77.0,68,6.0,14.0,34,2,0.0,,19.36,75.0,8,14,,,41,12.90,65.6
9,2,2013, 20,58,HST, 73.0,72,3.0,13.0,84,2,0.0,,19.36,70.0,10,13,,,29,12.90,63.4
9,2,2013, 21,58,HST, 72.0,77,5.0,8.0,49,2,0.0,,19.36,70.0,11,8,,,29,12.90,64.4
9,2,2013, 22,58,HST, 72.0,77,2.0,9.0,107,2,0.0,,19.36,68.0,11,9,,,12,12.90,64.4
9,2,2013, 23,58,HST, 70.0,79,4.0,9.0,104,2,0.0,,19.36,68.0,12,9,,,123,12.90,63.2
9,3,2013, 0,58,HST, 75.0,71,5.0,12.0,77,2,0.0,,19.36,73.0,11,12,,,90,12.90,64.9
9,3,2013, 1,58,HST, 74.0,77,3.0,12.0,58,2,0.0,,19.36,68.0,12,12,,,110,12.80,66.3
9,3,2013, 2,58,HST, 75.0,71,5.0,12.0,90,2,0.0,,19.36,73.0,12,12,,,61,12.80,64.9
9,3,2013, 3,58,HST, 78.0,68,11.0,21.0,108,2,0.0,,19.36,76.0,12,21,,,90,12.80,66.6
9,3,2013, 4,58,HST, 77.0,68,9.0,21.0,105,2,0.0,,19.36,75.0,11,21,,,97,12.80,65.6
9,3,2013, 5,58,HST, 76.0,68,6.0,17.0,82,2,0.0,,19.36,72.0,11,17,,,117,12.80,64.7
9,3,2013, 6,58,HST, 74.0,72,4.0,14.0,115,2,10.0,,19.36,71.0,12,14,,,95,12.80,64.4
9,3,2013, 7,58,HST, 84.0,59,4.0,9.0,79,2,171.0,,19.36,87.0,10,9,,,91,13.00,68.1
9,3,2013, 8,58,HST, 86.0,56,5.0,9.0,224,2,497.0,,19.36,96.0,9,9,,,223,13.70,68.4
9,3,2013, 9,58,HST, 83.0,64,4.0,10.0,247,2,288.0,,19.36,87.0,9,10,,,251,13.70,69.5
9,3,2013, 10,58,HST, 83.0,61,10.0,19.0,95,2,348.0,,19.36,87.0,9,19,,,102,14.00,68.1
9,3,2013, 11,58,HST, 83.0,67,6.0,15.0,244,2,363.0,,19.36,87.0,9,15,,,216,14.00,70.9
9,3,2013, 12,58,HST, 83.0,68,6.0,11.0,202,2,405.0,,19.36,85.0,9,11,,,208,14.00,71.3
9,3,2013, 13,58,HST, 85.0,61,7.0,17.0,96,2,376.0,,19.36,91.0,9,17,,,47,14.00,70.0
9,3,2013, 14,58,HST, 87.0,60,12.0,24.0,45,2,566.0,,19.36,96.0,8,24,91.0,69.0,27,14.00,71.4
9,3,2013, 15,58,HST, 84.0,61,14.0,32.0,58,2,764.0,,19.36,92.0,8,32,,,71,14.00,69.1
9,3,2013, 16,58,HST, 85.0,63,14.0,28.0,55,2,208.0,,19.36,88.0,8,28,,,67,14.00,71.0
9,3,2013, 17,58,HST, 83.0,61,9.0,25.0,59,2,57.0,,19.36,84.0,8,25,,,54,14.00,68.1
9,3,2013, 18,58,HST, 78.0,67,8.0,19.0,62,2,16.0,,19.36,78.0,9,19,,,49,13.00,66.1
9,3,2013, 19,58,HST, 78.0,69,7.0,15.0,87,2,0.0,,19.36,76.0,10,15,,,52,12.90,67.0
9,3,2013, 20,58,HST, 79.0,65,9.0,18.0,103,2,0.0,,19.36,77.0,10,18,,,91,12.90,66.2
9,3,2013, 21,58,HST, 76.0,71,3.0,18.0,75,2,0.0,,19.36,73.0,10,18,,,115,12.90,65.9
9,3,2013, 22,58,HST, 77.0,70,6.0,12.0,74,2,0.0,,19.36,74.0,11,12,,,86,12.90,66.4
9,3,2013, 23,58,HST, 75.0,71,4.0,10.0,92,2,0.0,,19.36,71.0,11,10,,,72,12.90,64.9
9,4,2013, 0,58,HST, 71.0,75,6.0,10.0,98,2,0.0,,19.36,70.0,12,10,,,109,12.90,62.7
9,4,2013, 1,58,HST, 72.0,80,6.0,9.0,87,2,0.0,,19.36,70.0,12,9,,,77,12.80,65.5
9,4,2013, 2,58,HST, 74.0,83,6.0,9.0,78,2,0.0,,19.36,72.0,13,9,,,114,12.80,68.5
9,4,2013, 3,58,HST, 73.0,82,6.0,11.0,108,2,0.0,,19.36,71.0,13,11,,,82,12.80,67.2
9,4,2013, 4,58,HST, 72.0,82,6.0,9.0,100,2,0.0,,19.36,70.0,14,9,,,94,12.80,66.2
9,4,2013, 5,58,HST, 70.0,85,4.0,9.0,115,2,0.0,,19.36,68.0,14,9,,,97,12.80,65.3
9,4,2013, 6,58,HST, 72.0,83,3.0,7.0,108,2,7.0,,19.36,69.0,15,7,,,114,12.70,66.5
9,4,2013, 7,58,HST, 82.0,62,4.0,8.0,88,2,170.0,,19.36,86.0,12,8,,,210,13.00,67.7
9,4,2013, 8,58,HST, 86.0,56,5.0,14.0,225,2,487.0,,19.36,94.0,10,14,,,160,13.60,68.4
9,4,2013, 9,58,HST, 86.0,55,8.0,19.0,55,2,722.0,,19.36,100.0,9,19,,,34,13.90,67.9
9,4,2013, 10,58,HST, 84.0,58,10.0,16.0,64,2,715.0,,19.36,91.0,8,16,,,25,13.70,67.6
9,4,2013, 11,58,HST, 84.0,56,3.0,15.0,40,2,308.0,,19.36,89.0,8,15,,,85,13.80,66.6
9,4,2013, 12,58,HST, 82.0,63,6.0,17.0,133,2,235.0,,19.36,87.0,8,17,,,180,14.00,68.1
9,4,2013, 13,58,HST, 83.0,65,5.0,14.0,237,2,280.0,,19.36,92.0,9,14,,,184,14.00,70.0
9,4,2013, 14,58,HST, 84.0,64,4.0,11.0,249,2,367.0,,19.36,95.0,8,11,89.0,69.0,197,14.00,70.5
9,4,2013, 15,58,HST, 83.0,65,4.0,13.0,236,2,470.0,,19.36,91.0,8,13,,,261,14.00,70.0
9,4,2013, 16,58,HST, 86.0,59,10.0,20.0,40,2,218.0,,19.36,90.0,8,20,,,49,14.00,70.0
9,4,2013, 17,58,HST, 82.0,67,5.0,19.0,236,2,83.0,,19.36,85.0,8,19,,,28,13.90,69.9
9,4,2013, 18,58,HST, 78.0,76,4.0,13.0,205,2,34.0,,19.36,77.0,10,13,,,200,13.10,69.8
9,4,2013, 19,58,HST, 77.0,73,4.0,9.0,89,2,0.0,,19.36,73.0,11,9,,,87,12.90,67.7
9,4,2013, 20,58,HST, 73.0,77,5.0,10.0,118,2,0.0,,19.36,69.0,11,10,,,86,12.90,65.4
9,4,2013, 21,58,HST, 71.0,78,6.0,9.0,98,2,0.0,,19.36,70.0,12,9,,,85,12.90,63.8
9,4,2013, 22,58,HST, 71.0,81,4.0,8.0,109,2,0.0,,19.36,69.0,13,8,,,96,12.90,64.9
9,4,2013, 23,58,HST, 69.0,83,6.0,9.0,95,2,0.0,,19.36,68.0,13,9,,,99,12.90,63.6
9,5,2013, 0,58,HST, 70.0,80,6.0,10.0,111,2,0.0,,19.36,68.0,13,10,,,81,12.90,63.5
9,5,2013, 1,58,HST, 70.0,80,6.0,10.0,97,2,0.0,,19.36,69.0,13,10,,,104,12.80,63.5
9,5,2013, 2,58,HST, 71.0,79,8.0,11.0,104,2,0.0,,19.36,68.0,13,11,,,100,12.80,64.1
9,5,2013, 3,58,HST, 70.0,79,9.0,12.0,100,2,0.0,,19.36,68.0,13,12,,,96,12.80,63.2
9,5,2013, 4,58,HST, 69.0,78,8.0,12.0,97,2,0.0,,19.36,67.0,13,12,,,97,12.80,61.8
9,5,2013, 5,58,HST, 69.0,82,6.0,12.0,123,2,0.0,,19.36,67.0,14,12,,,95,12.80,63.3
9,5,2013, 6,58,HST, 69.0,81,5.0,12.0,109,2,7.0,,19.36,69.0,14,12,,,98,12.70,62.9
9,5,2013, 7,58,HST, 80.0,62,5.0,11.0,119,2,171.0,,19.36,86.0,12,11,,,94,13.00,65.8
9,5,2013, 8,58,HST, 85.0,61,4.0,6.0,255,2,476.0,,19.36,95.0,10,6,,,86,13.60,70.0
9,5,2013, 9,58,HST, 86.0,61,4.0,9.0,286,2,735.0,,19.36,100.0,9,9,,,322,13.90,71.0
9,5,2013, 10,58,HST, 86.0,58,6.0,11.0,262,2,878.0,,19.36,104.0,8,11,,,279,13.90,69.5
9,5,2013, 11,58,HST, 85.0,59,4.0,9.0,288,2,614.0,,19.36,95.0,8,9,,,259,14.00,69.0
9,5,2013, 12,58,HST, 84.0,60,4.0,9.0,274,2,628.0,,19.36,95.0,7,9,,,268,13.90,68.6
9,5,2013, 13,58,HST, 87.0,59,6.0,11.0,302,2,728.0,,19.36,99.0,7,11,,,297,13.90,70.9
9,5,2013, 14,58,HST, 88.0,57,5.0,11.0,304,2,948.0,,19.36,98.0,6,11,87.0,69.0,317,13.90,70.8
9,5,2013, 15,58,HST, 86.0,57,5.0,10.0,265,2,620.0,,19.36,100.0,6,10,,,271,13.90,69.0
9,5,2013, 16,58,HST, 84.0,62,5.0,10.0,266,2,405.0,,19.36,95.0,7,10,,,270,14.00,69.6
9,5,2013, 17,58,HST, 84.0,66,6.0,10.0,256,2,196.0,,19.36,88.0,7,10,,,259,14.00,71.4
9,5,2013, 18,58,HST, 77.0,79,4.0,10.0,153,2,56.0,,19.36,74.0,29,10,,,113,13.00,70.0
9,5,2013, 19,58,HST, 71.0,97,6.0,13.0,79,2,0.0,,19.48,70.0,55,13,,,97,12.90,70.1
9,5,2013, 20,58,HST, 71.0,100,6.0,9.0,91,2,0.0,,19.50,70.0,55,9,,,82,12.90,71.0
9,5,2013, 21,58,HST, 71.0,99,7.0,10.0,103,2,0.0,,19.50,69.0,55,10,,,89,12.90,70.7
9,5,2013, 22,58,HST, 70.0,98,5.0,10.0,119,2,0.0,,19.50,70.0,55,10,,,93,12.90,69.4
9,5,2013, 23,58,HST, 69.0,93,8.0,12.0,102,2,0.0,,19.50,68.0,55,12,,,90,12.90,66.9
9,6,2013, 0,58,HST, 68.0,92,8.0,13.0,105,2,0.0,,19.50,66.0,55,13,,,101,12.90,65.6
9,6,2013, 1,58,HST, 68.0,94,7.0,12.0,101,2,0.0,,19.50,66.0,55,12,,,96,12.80,66.2
9,6,2013, 2,58,HST, 68.0,92,7.0,11.0,118,2,0.0,,19.50,67.0,55,11,,,100,12.80,65.6
9,6,2013, 3,58,HST, 69.0,91,7.0,12.0,108,2,0.0,,19.50,65.0,55,12,,,88,12.80,66.3
9,6,2013, 4,58,HST, 67.0,89,6.0,13.0,114,2,0.0,,19.50,66.0,55,13,,,106,12.80,63.6
9,6,2013, 5,58,HST, 68.0,89,8.0,13.0,96,2,0.0,,19.50,67.0,55,13,,,97,12.80,64.6
9,6,2013, 6,58,HST, 69.0,88,8.0,13.0,96,2,7.0,,19.50,68.0,55,13,,,93,12.70,65.3
9,6,2013, 7,58,HST, 79.0,73,6.0,11.0,87,2,171.0,,19.50,82.0,38,11,,,90,13.00,69.6
9,6,2013, 8,58,HST, 84.0,64,4.0,7.0,313,2,477.0,,19.50,91.0,25,7,,,314,13.60,70.5
9,6,2013, 9,58,HST, 85.0,65,5.0,8.0,254,2,725.0,,19.50,98.0,21,8,,,258,14.00,71.9
9,6,2013, 10,58,HST, 82.0,64,4.0,9.0,247,2,769.0,,19.50,91.0,17,9,,,267,14.00,68.6
9,6,2013, 11,58,HST, 80.0,70,5.0,9.0,208,2,340.0,,19.50,80.0,19,9,,,212,13.90,69.3
9,6,2013, 12,58,HST, 81.0,78,6.0,11.0,180,2,209.0,,19.50,83.0,16,11,,,173,14.00,73.5
9,6,2013, 13,58,HST, 80.0,73,7.0,14.0,201,2,366.0,,19.50,81.0,16,14,,,222,14.00,70.5
9,6,2013, 14,58,HST, 84.0,74,6.0,14.0,228,2,519.0,,19.50,91.0,15,14,89.0,67.0,208,14.00,74.8
9,6,2013, 15,58,HST, 81.0,75,6.0,13.0,216,2,334.0,,19.50,85.0,14,13,,,207,14.00,72.3
9,6,2013, 16,58,HST, 85.0,71,9.0,17.0,208,2,240.0,,19.50,88.0,14,17,,,210,14.00,74.5
9,6,2013, 17,58,HST, 82.0,76,5.0,17.0,233,2,110.0,,19.50,83.0,14,17,,,237,14.00,73.7
9,6,2013, 18,58,HST, 79.0,80,2.0,14.0,216,2,19.0,,19.50,77.0,14,14,,,222,13.00,72.3
9,6,2013, 19,58,HST, 72.0,87,4.0,8.0,112,2,0.0,,19.50,70.0,16,8,,,98,12.90,67.9
9,6,2013, 20,58,HST, 72.0,84,3.0,8.0,139,2,0.0,,19.50,69.0,16,8,,,101,12.90,66.9
9,6,2013, 21,58,HST, 74.0,78,4.0,8.0,89,2,0.0,,19.50,68.0,16,8,,,95,12.90,66.7
9,6,2013, 22,58,HST, 75.0,80,5.0,10.0,88,2,0.0,,19.50,70.0,16,10,,,109,12.90,68.4
9,6,2013, 23,58,HST, 72.0,84,4.0,7.0,126,2,0.0,,19.50,68.0,17,7,,,36,12.90,66.9
9,7,2013, 0,58,HST, 77.0,78,4.0,10.0,85,2,0.0,,19.50,75.0,16,10,,,107,12.90,69.6
9,7,2013, 1,58,HST, 78.0,74,3.0,11.0,69,2,0.0,,19.50,77.0,16,11,,,114,12.90,69.0
9,7,2013, 2,58,HST, 76.0,82,3.0,15.0,97,2,0.0,,19.50,74.0,16,15,,,99,12.80,70.1
9,7,2013, 3,58,HST, 73.0,89,4.0,7.0,109,2,0.0,,19.50,73.0,18,7,,,104,12.80,69.6
9,7,2013, 4,58,HST, 71.0,100,4.0,13.0,104,2,0.0,,19.50,72.0,48,13,,,74,12.80,71.0
9,7,2013, 5,58,HST, 75.0,95,5.0,12.0,68,2,0.0,,19.51,73.0,45,12,,,48,12.80,73.5
9,7,2013, 6,58,HST, 73.0,100,5.0,10.0,123,2,18.0,,19.51,74.0,45,10,,,64,12.80,73.0
9,7,2013, 7,58,HST, 80.0,86,4.0,12.0,93,2,140.0,,19.51,82.0,27,12,,,48,13.30,75.4
9,7,2013, 8,58,HST, 84.0,73,4.0,13.0,194,2,466.0,,19.51,90.0,18,13,,,42,13.60,74.4
9,7,2013, 9,58,HST, 79.0,80,9.0,15.0,210,2,400.0,,19.51,86.0,16,15,,,211,14.00,72.3
9,7,2013, 10,58,HST, 82.0,77,7.0,11.0,233,2,648.0,,19.51,93.0,15,11,,,246,14.00,74.1
9,7,2013, 11,58,HST, 86.0,72,6.0,11.0,260,2,662.0,,19.51,98.0,14,11,,,251,14.00,75.9
9,7,2013, 12,58,HST, 81.0,87,3.0,10.0,244,2,406.0,,19.54,85.0,55,10,,,205,14.00,76.8
9,7,2013, 13,58,HST, 83.0,74,5.0,10.0,273,2,948.0,,19.55,94.0,20,10,,,284,14.00,73.8
9,7,2013, 14,58,HST, 83.0,73,5.0,11.0,262,2,437.0,,19.55,89.0,17,11,86.0,71.0,210,14.00,73.4
9,7,2013, 15,58,HST, 86.0,72,6.0,9.0,255,2,417.0,,19.55,94.0,16,9,,,263,14.00,75.9
9,7,2013, 16,58,HST, 85.0,71,7.0,13.0,241,2,226.0,,19.55,91.0,15,13,,,257,14.00,74.5
9,7,2013, 17,58,HST, 87.0,63,5.0,15.0,36,2,35.0,,19.55,87.0,14,15,,,325,14.00,72.8
9,7,2013, 18,58,HST, 82.0,64,8.0,18.0,85,2,12.0,,19.55,78.0,14,18,,,68,13.00,68.6
9,7,2013, 19,58,HST, 79.0,72,3.0,15.0,107,2,0.0,,19.55,76.0,14,15,,,86,12.90,69.2
9,7,2013, 20,58,HST, 78.0,70,7.0,17.0,71,2,0.0,,19.55,77.0,14,17,,,114,12.90,67.4
9,7,2013, 21,58,HST, 80.0,69,10.0,19.0,79,2,0.0,,19.55,78.0,14,19,,,64,12.90,68.9
9,7,2013, 22,58,HST, 79.0,72,6.0,17.0,82,2,0.0,,19.55,75.0,14,17,,,89,12.90,69.2
9,7,2013, 23,58,HST, 76.0,77,5.0,15.0,68,2,0.0,,19.55,73.0,15,15,,,84,12.90,68.3
9,8,2013, 0,58,HST, 76.0,79,3.0,9.0,102,2,0.0,,19.55,71.0,15,9,,,49,12.90,69.0
9,8,2013, 1,58,HST, 74.0,85,3.0,9.0,103,2,0.0,,19.55,71.0,16,9,,,99,12.90,69.2
9,8,2013, 2,58,HST, 76.0,79,4.0,13.0,52,2,0.0,,19.55,71.0,16,13,,,70,12.80,69.0
9,8,2013, 3,58,HST, 74.0,80,5.0,15.0,61,2,0.0,,19.55,70.0,16,15,,,54,12.80,67.4
9,8,2013, 4,58,HST, 76.0,74,6.0,17.0,108,2,0.0,,19.55,72.0,16,17,,,112,12.80,67.1
9,8,2013, 5,58,HST, 75.0,75,5.0,12.0,127,2,0.0,,19.55,71.0,16,12,,,110,12.80,66.5
9,8,2013, 6,58,HST, 77.0,74,7.0,15.0,107,2,7.0,,19.55,75.0,16,15,,,113,12.70,68.1
9,8,2013, 7,58,HST, 86.0,62,2.0,13.0,270,2,157.0,,19.55,90.0,14,13,,,98,13.00,71.4
9,8,2013, 8,58,HST, 84.0,65,6.0,15.0,253,2,471.0,,19.55,96.0,13,15,,,216,13.60,70.9
9,8,2013, 9,58,HST, 86.0,64,7.0,11.0,262,2,733.0,,19.55,97.0,12,11,,,253,13.90,72.4
9,8,2013, 10,58,HST, 87.0,63,6.0,11.0,259,2,771.0,,19.55,103.0,10,11,,,252,13.80,72.8
9,8,2013, 11,58,HST, 87.0,66,7.0,11.0,246,2,905.0,,19.55,104.0,10,11,,,258,13.90,74.2
9,8,2013, 12,58,HST, 88.0,64,7.0,13.0,238,2,1063.0,,19.55,107.0,9,13,,,259,13.90,74.3
9,8,2013, 13,58,HST, 88.0,66,10.0,18.0,250,2,928.0,,19.55,104.0,8,18,,,245,13.90,75.2
9,8,2013, 14,58,HST, 86.0,67,8.0,16.0,257,2,975.0,,19.55,103.0,8,16,89.0,71.0,250,13.90,73.7
9,8,2013, 15,58,HST, 88.0,65,8.0,17.0,259,2,834.0,,19.55,99.0,8,17,,,256,13.90,74.7
9,8,2013, 16,58,HST, 87.0,69,8.0,13.0,251,2,302.0,,19.55,95.0,8,13,,,263,14.00,75.6
9,8,2013, 17,58,HST, 87.0,67,4.0,10.0,252,2,78.0,,19.55,88.0,8,10,,,246,14.00,74.7
9,8,2013, 18,58,HST, 82.0,63,8.0,14.0,84,2,29.0,,19.55,79.0,9,14,,,22,13.00,68.1
9,8,2013, 19,58,HST, 79.0,66,8.0,18.0,103,2,0.0,,19.55,77.0,9,18,,,100,12.90,66.6
9,8,2013, 20,58,HST, 80.0,68,8.0,17.0,97,2,0.0,,19.55,78.0,10,17,,,102,12.90,68.5
9,8,2013, 21,58,HST, 79.0,70,4.0,17.0,144,2,0.0,,19.55,77.0,10,17,,,86,12.90,68.4
9,8,2013, 22,58,HST, 79.0,70,6.0,16.0,57,2,0.0,,19.55,77.0,11,16,,,101,12.90,68.4
9,8,2013, 23,58,HST, 79.0,71,6.0,20.0,60,2,0.0,,19.55,75.0,11,20,,,92,12.90,68.8
9,9,2013, 0,58,HST, 74.0,75,5.0,10.0,103,2,0.0,,19.55,72.0,12,10,,,108,12.90,65.6
9,9,2013, 1,58,HST, 76.0,75,4.0,9.0,114,2,0.0,,19.55,71.0,12,9,,,106,12.90,67.5
9,9,2013, 2,58,HST, 77.0,74,5.0,13.0,55,2,0.0,,19.55,73.0,13,13,,,100,12.80,68.1
9,9,2013, 3,58,HST, 73.0,82,6.0,8.0,105,2,0.0,,19.55,69.0,14,8,,,91,12.80,67.2
9,9,2013, 4,58,HST, 77.0,70,11.0,19.0,86,2,0.0,,19.55,76.0,13,19,,,79,12.80,66.4
9,9,2013, 5,58,HST, 78.0,68,9.0,18.0,99,2,0.0,,19.55,75.0,13,18,,,88,12.80,66.6
9,9,2013, 6,58,HST, 76.0,69,8.0,16.0,70,2,7.0,,19.55,74.0,13,16,,,87,12.80,65.1
9,9,2013, 7,58,HST, 84.0,57,7.0,17.0,99,2,163.0,,19.55,87.0,11,17,,,66,13.00,67.1
9,9,2013, 8,58,HST, 89.0,50,3.0,18.0,269,2,491.0,,19.55,98.0,10,18,,,109,13.60,67.9
9,9,2013, 9,58,HST, 85.0,54,8.0,20.0,71,2,667.0,,19.55,93.0,9,20,,,96,13.90,66.5
9,9,2013, 10,58,HST, 90.0,49,10.0,20.0,97,2,933.0,,19.55,106.0,8,20,,,113,13.90,68.2
9,9,2013, 11,58,HST, 91.0,50,7.0,17.0,214,2,1050.0,,19.55,102.0,7,17,,,108,13.80,69.7
9,9,2013, 12,58,HST, 88.0,59,7.0,18.0,218,2,810.0,,19.55,95.0,7,18,,,210,13.90,71.8
9,9,2013, 13,58,HST, 87.0,60,7.0,17.0,240,2,898.0,,19.55,97.0,7,17,,,195,13.90,71.4
9,9,2013, 14,58,HST, 86.0,57,6.0,15.0,258,2,562.0,,19.55,93.0,7,15,95.0,71.0,203,14.00,69.0
9,9,2013, 15,58,HST, 88.0,45,7.0,29.0,72,2,409.0,,19.55,94.0,6,29,,,36,14.00,64.0
9,9,2013, 16,58,HST, 88.0,49,12.0,25.0,56,2,193.0,,19.55,91.0,6,25,,,27,14.00,66.4
9,9,2013, 17,58,HST, 84.0,60,12.0,22.0,46,2,36.0,,19.55,83.0,7,22,,,44,14.00,68.6
9,9,2013, 18,58,HST, 79.0,62,10.0,23.0,63,2,11.0,,19.55,77.0,8,23,,,42,13.00,64.8
9,9,2013, 19,58,HST, 77.0,67,10.0,17.0,80,2,0.0,,19.55,76.0,9,17,,,63,12.90,65.2
9,9,2013, 20,58,HST, 76.0,71,6.0,12.0,84,2,0.0,,19.55,73.0,10,12,,,92,12.90,65.9
9,9,2013, 21,58,HST, 76.0,71,7.0,13.0,68,2,0.0,,19.55,75.0,11,13,,,43,12.90,65.9
